date,text,subjectivity,polarity,cluster_pred,tweet,similarity_cluster
2020-04-09 00:37:11+00:00,"Longtime Detroit fire Captain Franklin Williams, 58, died due to #COVID19, according to firefighter’s union. He is the first coronavirus loss for the dept. Our report coming up on: @tv20detroit at 10 @wxyzdetroit at 11",0.35416666666666663,0.0625,0,"Longtime Detroit fire Captain Franklin Williams, 58, died due to #COVID19, according to firefighter’s union. He is the first coronavirus loss for the dept. Our report coming up on: @tv20detroit at 10 @wxyzdetroit at 11",1
2020-04-09 00:36:45+00:00,Pentagon issues a statement on the ABC News report that the National Center for Medical Intelligence produced an assessment on coronavirus as early as November: “No such NCMI product exists.” ,0.225,0.0,0,Pentagon issues a statement on the ABC News report that the National Center for Medical Intelligence produced an assessment on coronavirus as early as November: “No such NCMI product exists.” ,1
2020-04-08 23:35:29+00:00,CoronaVirus Timeline - What Really Happened simulation will be our soon. One of the product from our great contributors. ,0.475,0.5,3,CoronaVirus Timeline - What Really Happened simulation will be our soon. One of the product from our great contributors. ,1
2020-04-08 23:09:57+00:00,CDC’s Dr. Redfield on updated Guidelines for employers of critical workers exposed to Coronavirus. To be found on ,0.8,0.0,1,CDC’s Dr. Redfield on updated Guidelines for employers of critical workers exposed to Coronavirus. To be found on ,1
2020-04-08 23:01:14+00:00,Dr. Birx: Daily Coronavirus cases by major city - 11k cases per day NYC/Metro - 1400 cases per day Detroit - 1400 cases per day Philadelphia - 800 cases per day LA - 350 case per day Seattle,0.25,0.03125,0,Dr. Birx: Daily Coronavirus cases by major city - 11k cases per day NYC/Metro - 1400 cases per day Detroit - 1400 cases per day Philadelphia - 800 cases per day LA - 350 case per day Seattle,2
2020-04-08 22:31:24+00:00,He was larger then life My advisor for every step of my road to becoming a Physican Amazing Uncle Great Surgeon My inspiration a Surgeon all the way to end. working the ICU in hard hit Bronx during the Coronavirus pandemic and became a victim of it. #devastated #HealthCareHero,0.5986111111111111,0.24722222222222226,3,He was larger then life My advisor for every step of my road to becoming a Physican Amazing Uncle Great Surgeon My inspiration a Surgeon all the way to end. working the ICU in hard hit Bronx during the Coronavirus pandemic and became a victim of it. #devastated #HealthCareHero,1
2020-04-08 22:14:16+00:00,We can take that as a concession that minimizing the coronavirus threat was harmful. ,0.0,0.0,2,We can take that as a concession that minimizing the coronavirus threat was harmful. ,1
2020-04-08 21:50:13+00:00,#HAPPENINGNOW: Daily Coronavirus TaskForce 4/8/20 - POTUS spoke with 10k of America’s Faith leaders; encouraging Americans apart to self reflect and pray in this time. - Spoke with 3k mayors for updates; virus may end much more quickly than first estimated. #Passover2020 @OANN,0.3333333333333333,0.2708333333333333,0,#HAPPENINGNOW: Daily Coronavirus TaskForce 4/8/20 - POTUS spoke with 10k of America’s Faith leaders; encouraging Americans apart to self reflect and pray in this time. - Spoke with 3k mayors for updates; virus may end much more quickly than first estimated. #Passover2020 @OANN,1
2020-04-08 21:25:45+00:00,"What we are witnessing is the impact of race, gender, wealth & healthcare inequalities, etc... all coming to a head. @MayorCantrell @CNN @WolfBlitzer #Coronavirus #Covid19 #NewOrleans",0.0,0.0,2,"What we are witnessing is the impact of race, gender, wealth & healthcare inequalities, etc... all coming to a head. @MayorCantrell @CNN @WolfBlitzer #Coronavirus #Covid19 #NewOrleans",1
2020-04-08 21:09:26+00:00,✈️ ⛑ This 16-year-old is flying medical supplies to rural #hospitals during the #coronavirus pandemic #COVID19USA #aviation #avgeek @IrmaRaste #WednesdayMotivation @eViRaHealth,0.0,0.0,2,✈️ ⛑ This 16-year-old is flying medical supplies to rural #hospitals during the #coronavirus pandemic #COVID19USA #aviation #avgeek @IrmaRaste #WednesdayMotivation @eViRaHealth,1
2020-04-08 21:06:10+00:00,State Board of Education has announced emergency meeting for 2:30 pm Thursday “to consider COVID-19 related actions and other issues.” #nced #coronavirus ,0.3875,-0.0625,0,State Board of Education has announced emergency meeting for 2:30 pm Thursday “to consider COVID-19 related actions and other issues.” #nced #coronavirus ,5
2020-04-08 20:40:16+00:00,House Oversight got a document detailing which states got what coronavirus supplies. It doesn't suggest that pro-Trump states got more when considering how confirmed cases are distributed. ,0.75,0.45,1,House Oversight got a document detailing which states got what coronavirus supplies. It doesn't suggest that pro-Trump states got more when considering how confirmed cases are distributed. ,2
2020-04-08 20:34:16+00:00,Indian mullah threatens violence against journalists reporting on the role of #TablighiJamaat in spreading #coronavirus across India. ,0.0,0.0,2,Indian mullah threatens violence against journalists reporting on the role of #TablighiJamaat in spreading #coronavirus across India. ,1
2020-04-08 20:18:23+00:00,My grandkids : “What was the coronavirus ?” What I tell them: ,0.0,0.0,2,My grandkids : “What was the coronavirus ?” What I tell them: ,4
2020-04-08 18:57:39+00:00,"My grandpa who is gravely ill, is in need of blood plasma donors who have recovered from COVID-19. This is his last resort so please help save his life and retweet!!! #COVID19 #coronavirus",0.5333333333333333,-0.25,3,"My grandpa who is gravely ill, is in need of blood plasma donors who have recovered from COVID-19. This is his last resort so please help save his life and retweet!!! #COVID19 #coronavirus",5
2020-04-08 18:47:43+00:00,Brazil uses #Ramayana reference while seeking help from India for supplies of #Hydroxychloroquine. Letter of President Bolsanaro to PM. Compares India's efforts to #Hanuman &amp; Sanjeevani booti. #CoronavirusPandemic #coronavirus #COVID19 #HanumanJayanti,0.0,0.0,2,Brazil uses #Ramayana reference while seeking help from India for supplies of #Hydroxychloroquine. Letter of President Bolsanaro to PM. Compares India's efforts to #Hanuman &amp; Sanjeevani booti. #CoronavirusPandemic #coronavirus #COVID19 #HanumanJayanti,1
2020-04-08 18:43:21+00:00,Oklahoma: More people have passed away from Coronavirus in 4 weeks than the flu in 6 months. We'll get through this together. Stay healthy!,0.5,0.5625,3,Oklahoma: More people have passed away from Coronavirus in 4 weeks than the flu in 6 months. We'll get through this together. Stay healthy!,5
2020-04-08 18:43:21+00:00,Oklahoma: More people have passed away from Coronavirus in 4 weeks than the flu in 6 months. We'll get through this together. Stay healthy!,0.5,0.5625,3,Oklahoma: More people have passed away from Coronavirus in 4 weeks than the flu in 6 months. We'll get through this together. Stay healthy!,5
2020-04-08 18:43:21+00:00,Oklahoma: More people have passed away from Coronavirus in 4 weeks than the flu in 6 months. We'll get through this together. Stay healthy!,0.5,0.5625,3,Oklahoma: More people have passed away from Coronavirus in 4 weeks than the flu in 6 months. We'll get through this together. Stay healthy!,5
2020-04-08 18:43:21+00:00,Oklahoma: More people have passed away from Coronavirus in 4 weeks than the flu in 6 months. We'll get through this together. Stay healthy!,0.5,0.5625,3,Oklahoma: More people have passed away from Coronavirus in 4 weeks than the flu in 6 months. We'll get through this together. Stay healthy!,5
2020-04-08 18:30:09+00:00,"As #COVID19 deaths rise, other pneumonia deaths decline. It’s called statistical reassignment. In my mind this hopefully means true deaths from #coronavirus are much lower than calculated. Let’s drive it lower with therapies @celularity #NK #celltherapy @POTUS",0.4083333333333333,0.14166666666666666,0,"As #COVID19 deaths rise, other pneumonia deaths decline. It’s called statistical reassignment. In my mind this hopefully means true deaths from #coronavirus are much lower than calculated. Let’s drive it lower with therapies @celularity #NK #celltherapy @POTUS",2
2020-04-08 17:58:09+00:00,The cytokine storm. We hear so much about it but are we missing our window to treat it? When is the optimal time for IL-6 inhibition? How about steroids? Any other therapies being used? Discuss ⬇️! #Covid19 #frontlines #ACCFIT #coronavirus ,0.20833333333333331,-0.052083333333333336,0,The cytokine storm. We hear so much about it but are we missing our window to treat it? When is the optimal time for IL-6 inhibition? How about steroids? Any other therapies being used? Discuss ⬇️! #Covid19 #frontlines #ACCFIT #coronavirus ,5
2020-04-08 17:55:50+00:00,"While everything else is on pause during this coronavirus outbreak, I’ve been outside reporting on events in my hometown of Saginaw,MI for class. Decided to take some selfies while doing my standup via selfie stick 🤣😍. ",0.05,0.0,2,"While everything else is on pause during this coronavirus outbreak, I’ve been outside reporting on events in my hometown of Saginaw,MI for class. Decided to take some selfies while doing my standup via selfie stick 🤣😍. ",1
2020-04-08 17:45:27+00:00,Barack Obama again criticized President Donald Trump on Wed via social media for failing to enact “robust” coronavirus testing in the US The Left's God Has Spoken To bad he has NO idea what the hell he's talking about It was your admin who screwed CDC &amp; FEMA. Out of Stock,0.24444444444444444,-0.22222222222222215,0,Barack Obama again criticized President Donald Trump on Wed via social media for failing to enact “robust” coronavirus testing in the US The Left's God Has Spoken To bad he has NO idea what the hell he's talking about It was your admin who screwed CDC &amp; FEMA. Out of Stock,0
2020-04-08 17:17:12+00:00,I don’t ever want to hear the words corona virus or 5g after this,0.0,0.0,2,I don’t ever want to hear the words corona virus or 5g after this,3
2020-04-08 17:14:07+00:00,Pop smoke died Kobe and Gigi died Coronavirus wallin Travel plans are cancelled Seeing friends cancelled And now sanders wanna drop out the race. 2020 suck my dick,0.0,0.0,2,Pop smoke died Kobe and Gigi died Coronavirus wallin Travel plans are cancelled Seeing friends cancelled And now sanders wanna drop out the race. 2020 suck my dick,1
2020-04-08 17:06:35+00:00,Breaking: @NYGovCuomo releases preliminary data on coronavirus deaths broken down by race. pic.twitter.com/R2NIgSb61D,0.34444444444444444,-0.2777777777777778,0,Breaking: @NYGovCuomo releases preliminary data on coronavirus deaths broken down by race. pic.twitter.com/R2NIgSb61D,1
2020-04-08 16:40:39+00:00,China just ended their Coronavirus Lockdown in Wuhan… it was 76 days… ….think we at day 20-sumn.,0.0,0.0,2,China just ended their Coronavirus Lockdown in Wuhan… it was 76 days… ….think we at day 20-sumn.,1
2020-04-08 16:33:42+00:00,"Amid the coronavirus pandemic, Trump is trying to find reasons why mail-in voting is bad. It isn’t going well. ",0.6666666666666666,-0.6999999999999998,3,"Amid the coronavirus pandemic, Trump is trying to find reasons why mail-in voting is bad. It isn’t going well. ",0
2020-04-08 16:15:15+00:00,"After the 1793 Yellow Fever summer #pandemic, it got WORSE in the fall. After the 1918 Spanish Flu summer #pandemic, it got WORSE in the fall. After the 2020 spring #Coronavirus #pandemic, it may be WORSE in the fall, #Election2020 is this fall. SAVE LIVES— #MailinVoting",0.36,-0.24000000000000005,0,"After the 1793 Yellow Fever summer #pandemic, it got WORSE in the fall. After the 1918 Spanish Flu summer #pandemic, it got WORSE in the fall. After the 2020 spring #Coronavirus #pandemic, it may be WORSE in the fall, #Election2020 is this fall. SAVE LIVES— #MailinVoting",1
2020-04-08 15:35:52+00:00,TUNE IN: We will be LIVE at 5pm EDT (4/8) airing @realDonaldTrump &amp; members of the Coronavirus Task Force. 🚨 #COVID19,0.5,0.13636363636363635,3,TUNE IN: We will be LIVE at 5pm EDT (4/8) airing @realDonaldTrump &amp; members of the Coronavirus Task Force. 🚨 #COVID19,7
2020-04-08 15:17:30+00:00,"Never let a good crisis go to waste. It's been a @TheDemocrats' montra since the Civil War. ""Joe Biden Tells AFL-CIO Coronavirus a 'Chance' to Change U.S.Economy"" #COVIDー19 #Trump2020 #FourMoreYears #VoteDemocratsOut",0.30000000000000004,0.25,0,"Never let a good crisis go to waste. It's been a @TheDemocrats' montra since the Civil War. ""Joe Biden Tells AFL-CIO Coronavirus a 'Chance' to Change U.S.Economy"" #COVIDー19 #Trump2020 #FourMoreYears #VoteDemocratsOut",0
2020-04-08 15:09:19+00:00,"Works for me. Gordon Chang: ""U.S. Should Seize China's $1 Trillion in Treasury Obligations as Coronavirus Compensation"" #ItsChinasFault #COVIDー19 #ChineseVirus #ChineseWuhanVirus",0.0,0.0,2,"Works for me. Gordon Chang: ""U.S. Should Seize China's $1 Trillion in Treasury Obligations as Coronavirus Compensation"" #ItsChinasFault #COVIDー19 #ChineseVirus #ChineseWuhanVirus",1
2020-04-08 15:03:41+00:00,"“This community hasn’t fully healed from Ferguson (2014) and now this. They are depending on me to get these #coronavirus tests. We need to be tested. We were promised 5000 and we got 300 - last us 1 day.” - Angela Clabon, CEO, CaresSTL Health (N. St. Louis, MO) #clientquote",0.06666666666666668,0.0,2,"“This community hasn’t fully healed from Ferguson (2014) and now this. They are depending on me to get these #coronavirus tests. We need to be tested. We were promised 5000 and we got 300 - last us 1 day.” - Angela Clabon, CEO, CaresSTL Health (N. St. Louis, MO) #clientquote",5
2020-04-08 14:19:52+00:00,"NEW TODAY: Yesterday, a San Antonio man who recovered from coronavirus was the city’s first to donate his plasma, kickstarting local efforts to treat the most critically ill COVID-19 patients. Read more: ",0.4646464646464647,0.14772727272727273,3,"NEW TODAY: Yesterday, a San Antonio man who recovered from coronavirus was the city’s first to donate his plasma, kickstarting local efforts to treat the most critically ill COVID-19 patients. Read more: ",5
2020-04-08 13:53:33+00:00,"My friend @DavidFBowen, a Milwaukee State Rep, was struck by coronavirus weeks ago. He pulled through. Yesterday, knowing it was unlikely he could get re-infected, he helped voters with COVID-19 to cast ballots who wouldn’t have be able to otherwise. ",0.5625,0.0,3,"My friend @DavidFBowen, a Milwaukee State Rep, was struck by coronavirus weeks ago. He pulled through. Yesterday, knowing it was unlikely he could get re-infected, he helped voters with COVID-19 to cast ballots who wouldn’t have be able to otherwise. ",5
2020-04-08 13:41:09+00:00,#Coronavirus: Insightful TV panel discussion today including CEO of @flyethiopian (ET) Tewolde G/Mariam. Moderated by @Yebegashet of “Nuro Ena Business”. Topics: Impact on #Ethiopia’s economy and ET and strategies to overcome the challenges. I shared my views via video from DC.,0.0,0.0,2,#Coronavirus: Insightful TV panel discussion today including CEO of @flyethiopian (ET) Tewolde G/Mariam. Moderated by @Yebegashet of “Nuro Ena Business”. Topics: Impact on #Ethiopia’s economy and ET and strategies to overcome the challenges. I shared my views via video from DC.,1
2020-04-08 13:07:08+00:00,"The sameness of the days now-- including Saturday and Sunday, which have blurred into just two slabs of undifferentiated time--is increasingly brutal and dispiriting. #coronavirus",1.0,-0.875,1,"The sameness of the days now-- including Saturday and Sunday, which have blurred into just two slabs of undifferentiated time--is increasingly brutal and dispiriting. #coronavirus",1
2020-04-08 12:36:24+00:00,"We went from, “Black people can’t catch Coronavirus” to “Black people are the group most impacted by Coronavirus.” ",0.4555555555555556,0.05555555555555556,3,"We went from, “Black people can’t catch Coronavirus” to “Black people are the group most impacted by Coronavirus.” ",1
2020-04-08 11:53:52+00:00,"Here's another way to look at the Coronavirus. For every death you hear about that counts towards the virus, roughly 100 Americans just lost their job. This is tearing apart our Nation.",0.4,-0.1,0,"Here's another way to look at the Coronavirus. For every death you hear about that counts towards the virus, roughly 100 Americans just lost their job. This is tearing apart our Nation.",5
2020-04-08 11:48:00+00:00,"Do yall realize that we shut down our schools, stores, & factories before the confirmed cases of the Coronavirus reached the same number as the Clinton body count.... Something to think about............ Follow &amp; I follow back",0.35347222222222224,0.06111111111111111,0,"Do yall realize that we shut down our schools, stores, & factories before the confirmed cases of the Coronavirus reached the same number as the Clinton body count.... Something to think about............ Follow &amp; I follow back",2
2020-04-08 11:30:06+00:00,Up early for @TODAYshow - we’re looking at why African-Americans are getting hit by #coronavirus at a disproportionately high rate. ,0.4199999999999999,0.13,0,Up early for @TODAYshow - we’re looking at why African-Americans are getting hit by #coronavirus at a disproportionately high rate. ,1
2020-04-08 11:22:29+00:00,Assemblywoman @KarinesReyes87 returns to nursing frontlines of coronavirus battle. She managed to make it back to Albany in the wee hours of the morning last week to vote on the state budget &amp; headed back to the Bronx to work at Montefiore last weekend. ,0.03333333333333333,0.0,2,Assemblywoman @KarinesReyes87 returns to nursing frontlines of coronavirus battle. She managed to make it back to Albany in the wee hours of the morning last week to vote on the state budget &amp; headed back to the Bronx to work at Montefiore last weekend. ,5
2020-04-08 10:41:34+00:00,What a nice tribute by the Westin Book Cadillac hotel in Detroit - “our hearts stand with Detroit.” @WWJ950 @FOX2News #COVID19 #coronavirus @Westin,1.0,0.6,1,What a nice tribute by the Westin Book Cadillac hotel in Detroit - “our hearts stand with Detroit.” @WWJ950 @FOX2News #COVID19 #coronavirus @Westin,1
2020-04-08 10:01:21+00:00,The intensity of the democrats and the mockingbirds to prevent the use of hydroxychloroquine which has shown to cure coronavirus shows me one thing. They are only interested in high death counts. They need substance for a narrative to use against Trump in November.,0.68,0.1366666666666667,3,The intensity of the democrats and the mockingbirds to prevent the use of hydroxychloroquine which has shown to cure coronavirus shows me one thing. They are only interested in high death counts. They need substance for a narrative to use against Trump in November.,0
2020-04-08 03:20:07+00:00,Coronavirus can’t stop the rehab! ,0.0,0.0,2,Coronavirus can’t stop the rehab! ,1
2020-04-08 03:03:20+00:00,"Just heard the sad news that John Prine passed tonight from the corona virus. Our prayers to his family, and his many friends and fans around the World. The last time I saw him was @theryman @martystuarthq here’s a photo from that night Rest in Peace Mr. Prine.",0.5222222222222223,0.0,3,"Just heard the sad news that John Prine passed tonight from the corona virus. Our prayers to his family, and his many friends and fans around the World. The last time I saw him was @theryman @martystuarthq here’s a photo from that night Rest in Peace Mr. Prine.",3
2020-04-08 02:48:03+00:00,He is not a statistic. He was a #firefighter at the #TipOfTheSpear of the #coronavirus war. RIP Firefighter Araujo. ,0.0,0.0,2,He is not a statistic. He was a #firefighter at the #TipOfTheSpear of the #coronavirus war. RIP Firefighter Araujo. ,1
2020-04-08 02:42:40+00:00,"DC Fire and EMS has 38 confirmed cases of coronavirus and nearly 200 members on quarantine. FOX 5's Lindsay Watts is taking you behind scenes, showing you how firefighters decontaminate when they have been potentially exposed to the virus. ",0.7749999999999999,0.024999999999999998,1,"DC Fire and EMS has 38 confirmed cases of coronavirus and nearly 200 members on quarantine. FOX 5's Lindsay Watts is taking you behind scenes, showing you how firefighters decontaminate when they have been potentially exposed to the virus. ",2
2020-04-08 02:35:50+00:00,What about all those who die but never got a corfirmed coronavirus test result?? This still leaves us with a massive undercount. ,1.0,0.0,1,What about all those who die but never got a corfirmed coronavirus test result?? This still leaves us with a massive undercount. ,5
2020-04-08 02:34:19+00:00,Salute to all the medical workers who are on the frontline of the battle against the coronavirus pandemic. The Coney Island parachute jump is seen flashing a red and white siren 🚨 in solidarity. Tag a medical worker and help spread the love. ❤️ #covid19 #coronavirus ,0.12,0.1,2,Salute to all the medical workers who are on the frontline of the battle against the coronavirus pandemic. The Coney Island parachute jump is seen flashing a red and white siren 🚨 in solidarity. Tag a medical worker and help spread the love. ❤️ #covid19 #coronavirus ,5
2020-04-08 02:21:55+00:00,It is pretty obvious there are deaths from other forms of pneumonia being classified as #COVID19 or the same susceptible patient that would die from influenza is dying from #coronavirus ,0.5,0.03125,3,It is pretty obvious there are deaths from other forms of pneumonia being classified as #COVID19 or the same susceptible patient that would die from influenza is dying from #coronavirus ,5
2020-04-08 01:55:42+00:00,"Sad stories of attending Docs not honoring wishes for compassionate use therapies. If you or a loved one requires hospital care for #COVID19 , be sure &amp; ask if that hospital will honor your #RightToTry &amp; administer #CompassionateUse therapies! #coronavirus @VP @POTUS @SteveFDA",0.8962962962962964,0.275,1,"Sad stories of attending Docs not honoring wishes for compassionate use therapies. If you or a loved one requires hospital care for #COVID19 , be sure &amp; ask if that hospital will honor your #RightToTry &amp; administer #CompassionateUse therapies! #coronavirus @VP @POTUS @SteveFDA",5
2020-04-08 01:42:24+00:00,Nmbrs to look at. 8 million Americans ON hydroxychloroquine BEFORE #coronavirus - 0 reported contracting it so far. US approved the use of it over 50 yrs ago&amp; millions have taken. Zero deaths. 400 studies on it. No major problems. 29 million doses available to US. Just use it!,0.6333333333333333,0.18958333333333333,3,Nmbrs to look at. 8 million Americans ON hydroxychloroquine BEFORE #coronavirus - 0 reported contracting it so far. US approved the use of it over 50 yrs ago&amp; millions have taken. Zero deaths. 400 studies on it. No major problems. 29 million doses available to US. Just use it!,5
2020-04-08 01:21:21+00:00,This equally applies in all countries as Police Chief of Uganda sends a strong message concerning coronavirus to his people. #StayAtHome ,0.4916666666666666,0.21666666666666665,3,This equally applies in all countries as Police Chief of Uganda sends a strong message concerning coronavirus to his people. #StayAtHome ,1
2020-04-08 01:14:54+00:00,IF ONLY WE COULD KILL CORONAVIRUS WITH BEER. Happy #nationalbeerday from your friends at WE GON DRINK ALL THIS TONIGHT Mart. – at Breaux Mart,1.0,0.4,1,IF ONLY WE COULD KILL CORONAVIRUS WITH BEER. Happy #nationalbeerday from your friends at WE GON DRINK ALL THIS TONIGHT Mart. – at Breaux Mart,5
2020-04-08 01:02:52+00:00,Fightin Engineer ready to kick Coronavirus’ A##! No problem social distancing from this guy! Stay well! #Throwback #RoseAlum @RoseHulman – at Rose-Hulman Institute Of Technology,0.2833333333333333,0.15104166666666666,0,Fightin Engineer ready to kick Coronavirus’ A##! No problem social distancing from this guy! Stay well! #Throwback #RoseAlum @RoseHulman – at Rose-Hulman Institute Of Technology,1
2020-04-08 01:00:32+00:00,Grandma's Easter baby! I haven't seen him in weeks! His health and safety comes first! #coronavirus #COVID #IsolationLife,0.3333333333333333,0.3125,0,Grandma's Easter baby! I haven't seen him in weeks! His health and safety comes first! #coronavirus #COVID #IsolationLife,4
2020-04-08 00:13:19+00:00,"I’m not encouraging Trudeau to go “out and about” I’m wondering why he sends out his coronavirus task force to give press conferences every day while he “isolates” and “works from home” If he’s simply modeling good behaviour, why not ask Freeland, Hajdu, etc. to do the same? 🤔 ",0.36071428571428577,0.2333333333333333,0,"I’m not encouraging Trudeau to go “out and about” I’m wondering why he sends out his coronavirus task force to give press conferences every day while he “isolates” and “works from home” If he’s simply modeling good behaviour, why not ask Freeland, Hajdu, etc. to do the same? 🤔 ",1
2020-04-08 00:11:01+00:00,"If the corona virus doesn’t kill me, the weekend Athens opens back up will",0.0,0.0,2,"If the corona virus doesn’t kill me, the weekend Athens opens back up will",3
2020-04-07 23:46:31+00:00,I wish we had Twitter back in 1918 so I could have a historical comparison on the conspiracy theories for Spanish flu because the ones I see on Coronavirus are truly idiotic,0.20833333333333331,-0.16666666666666666,0,I wish we had Twitter back in 1918 so I could have a historical comparison on the conspiracy theories for Spanish flu because the ones I see on Coronavirus are truly idiotic,4
2020-04-07 23:38:38+00:00,Thank you @wolfblitzer for having me on the @CNNSitRoom tonight to discuss DC’s #coronavirus response Got symptoms? DC residents can get tested: ☎️ your doctor or medical provider ☎️ hotline in English: 855-363-0333 ☎️ hotline in English &amp; Spanish: 844-796-2797 ,0.0,0.0,2,Thank you @wolfblitzer for having me on the @CNNSitRoom tonight to discuss DC’s #coronavirus response Got symptoms? DC residents can get tested: ☎️ your doctor or medical provider ☎️ hotline in English: 855-363-0333 ☎️ hotline in English &amp; Spanish: 844-796-2797 ,1
2020-04-07 23:38:24+00:00,WATCH: @JoeBiden lays out the steps he would immediately take to fight the coronavirus pandemic: @jackielondon @NBCPhiladelphia📺 | #TeamJoe,0.0,0.0,2,WATCH: @JoeBiden lays out the steps he would immediately take to fight the coronavirus pandemic: @jackielondon @NBCPhiladelphia📺 | #TeamJoe,1
2020-04-07 22:29:13+00:00,Number of people murdered in NYC in 2019: 318 Number of people who died from Coronavirus in NYC in the last 24 hours: 806,0.06666666666666668,0.0,2,Number of people murdered in NYC in 2019: 318 Number of people who died from Coronavirus in NYC in the last 24 hours: 806,5
2020-04-07 22:18:10+00:00,"Have seen the finger gun on numerous videos, this one clearly shows who it was aimed at, 3rd rate reporter Jonathan Karl Just another data point on Fauci, looks awful swamp creatures like. #coronavirus #FauciFraud #TWGRP",0.4708333333333333,-0.225,3,"Have seen the finger gun on numerous videos, this one clearly shows who it was aimed at, 3rd rate reporter Jonathan Karl Just another data point on Fauci, looks awful swamp creatures like. #coronavirus #FauciFraud #TWGRP",1
2020-04-07 22:15:34+00:00,We are together against Corona Virus. #DonateWAFAFoundation,0.0,0.0,2,We are together against Corona Virus. #DonateWAFAFoundation,3
2020-04-07 22:09:01+00:00,"Media Must Blame Faulty Coronavirus Projections, or Admit Trump Saved Millions of People The number of deaths now looks on track to be “much, much, much lower” than projected @realDonaldTrump &amp; his administration deserve all the credit. They worked non stop &amp; the world saw it!",0.2,0.25,0,"Media Must Blame Faulty Coronavirus Projections, or Admit Trump Saved Millions of People The number of deaths now looks on track to be “much, much, much lower” than projected @realDonaldTrump &amp; his administration deserve all the credit. They worked non stop &amp; the world saw it!",5
2020-04-07 21:55:27+00:00,Dr. Fauci warns that some demographics will be more succeptible to needing intensive care under Coronavirus. ,0.5,0.5,3,Dr. Fauci warns that some demographics will be more succeptible to needing intensive care under Coronavirus. ,1
2020-04-07 21:34:39+00:00,Watched last night. Credits the daily briefings with saving her life. #TrumpRocks #coronavirus #TWGRP,0.03333333333333333,0.0,2,Watched last night. Credits the daily briefings with saving her life. #TrumpRocks #coronavirus #TWGRP,1
2020-04-07 21:34:24+00:00,"Raheem (pictured) and Adrian, owners of @ComfortTeam1 HVAC, are paying for $500 worth of pizza at @Trophybrewing a week for 8 weeks straight, to go to folks who have lost their jobs bc of the Coronavirus. Not all heroes wear capes. #silverlinings",0.25,0.25,0,"Raheem (pictured) and Adrian, owners of @ComfortTeam1 HVAC, are paying for $500 worth of pizza at @Trophybrewing a week for 8 weeks straight, to go to folks who have lost their jobs bc of the Coronavirus. Not all heroes wear capes. #silverlinings",1
2020-04-07 20:40:13+00:00,Here We Go… Wicked Pelosi Says She Will Include Federally Forced Mail-in Voting in Next Round of Coronavirus Aid Democrats are politicizing the pandemic to try to achieve their political goals He will Veto that sh*t so fast. I bet it doesn't even get in the bill! Veto! Veto!,0.26,-0.021875,0,Here We Go… Wicked Pelosi Says She Will Include Federally Forced Mail-in Voting in Next Round of Coronavirus Aid Democrats are politicizing the pandemic to try to achieve their political goals He will Veto that sh*t so fast. I bet it doesn't even get in the bill! Veto! Veto!,1
2020-04-07 20:39:10+00:00,"The acting @USNavy secretary who fired an aircraft carrier commander for raising concerns about #coronavirus spreading through his crew then called him ""stupid"" and ""naive"" in a profanity-laced speech to those sailors has resigned. @realDonaldTrump",0.6666666666666666,-0.36666666666666653,3,"The acting @USNavy secretary who fired an aircraft carrier commander for raising concerns about #coronavirus spreading through his crew then called him ""stupid"" and ""naive"" in a profanity-laced speech to those sailors has resigned. @realDonaldTrump",1
2020-04-07 20:28:40+00:00,"”Ban the #TablighiJamaat &amp; seal Jamaat's #NizamuddinMarkaj in Delhi as a crime scene.” @ZeeNews host @AmanChopra_ moderates💥heated debate💣between @ShahnawazBJP, @TablighEJamat’s @Misbahi_Tufail and me on #Jamaat spreading #coronavirus across India. ",0.0,0.0,2,"”Ban the #TablighiJamaat &amp; seal Jamaat's #NizamuddinMarkaj in Delhi as a crime scene.” @ZeeNews host @AmanChopra_ moderates💥heated debate💣between @ShahnawazBJP, @TablighEJamat’s @Misbahi_Tufail and me on #Jamaat spreading #coronavirus across India. ",1
2020-04-07 20:13:37+00:00,Coronavirus wouldn’t have happened if scheiße had a music video...,0.0,0.0,2,Coronavirus wouldn’t have happened if scheiße had a music video...,1
2020-04-07 19:46:41+00:00,This coronavirus crap has my anxiety through the roof. Everyone is lying. Everyone is withholding information. Everyone is literally just as confused as I am. The people in charge of keeping us safe keep fumbling the bag... I just.... what the fuck is going on.,0.65,-0.275,3,This coronavirus crap has my anxiety through the roof. Everyone is lying. Everyone is withholding information. Everyone is literally just as confused as I am. The people in charge of keeping us safe keep fumbling the bag... I just.... what the fuck is going on.,4
2020-04-07 19:10:27+00:00,Nike continues its fight against #coronavirus ,0.0,0.0,2,Nike continues its fight against #coronavirus ,1
2020-04-07 19:06:08+00:00,Project management during the #coronavirus #CoronavirusPandemic #projectmanagement,0.0,0.0,2,Project management during the #coronavirus #CoronavirusPandemic #projectmanagement,1
2020-04-07 18:43:26+00:00,Coronavirus infection and death data from eight states show a consistent pattern: blacks are overrepresented in the case totals. ,0.25,0.25,0,Coronavirus infection and death data from eight states show a consistent pattern: blacks are overrepresented in the case totals. ,2
2020-04-07 18:18:14+00:00,Praying for all families who lost someone during this Coronavirus pandemic 🙏🏿❤️,0.0,0.0,2,Praying for all families who lost someone during this Coronavirus pandemic 🙏🏿❤️,1
